%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 912.322414890863, 814.9410298946314, 650.4826692431234, 912.1036307434551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6360757081164908E9, 0.0, 2021-11-04 20:28:28.116
1.0, 914.3344810670242, 822.0879787099548, 675.2520266496576, 930.3880016268231, 0.0, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.636075708162178E9, 0.0, 2021-11-04 20:28:28.162
1.0, 915.2918954556808, 830.7720264070667, 696.8536887937225, 934.984338672366, 0.0, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.636075708162178E9, 0.0, 2021-11-04 20:28:28.162
2.0, 909.5997677231207, 818.1311645568348, 689.9984521749429, 934.4270935789682, -0.03200000151991844, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6360757081628904E9, 0.0, 2021-11-04 20:28:28.162
2.0, 921.5861470811069, 863.2380979224108, 739.4287098892964, 948.1674860161729, -0.03200000151991844, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6360757081628904E9, 0.0, 2021-11-04 20:28:28.162
3.0, 914.5551351644099, 894.002514957916, 745.0834386222996, 937.0113644483499, -0.03200000151991844, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6360757081637027E9, 0.0, 2021-11-04 20:28:28.163
3.0, 916.5410220408812, 903.7000755430199, 789.9285789909773, 957.453657606151, -0.03200000151991844, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6360757081637027E9, 0.0, 2021-11-04 20:28:28.163
4.0, 913.1975514804944, 891.264908190351, 790.2950891866349, 943.1522801755928, -0.03200000151991844, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6360757081643753E9, 0.0, 2021-11-04 20:28:28.164
4.0, 912.1840385925025, 954.4804371413775, 816.7287020734511, 973.0789596210234, -0.03200000151991844, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6360757081643753E9, 0.0, 2021-11-04 20:28:28.164
5.0, 913.4668242773041, 941.050456400495, 806.1522649987601, 966.3733190004714, -0.03200000151991844, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6360757081919177E9, 0.0, 2021-11-04 20:28:28.191
