%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
2.0, -5.407895335927606, -0.643262792378664, -8.762585596181452, 2.0719045754522085, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802549207E9, 0.0, 2022-04-22 17:36:20.254
2.0, -5.998799528926611, -3.8820161540061235, -6.03619852848351, -1.6754751801490784, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802549207E9, 0.0, 2022-04-22 17:36:20.254
3.0, -16.95296649914235, -19.432520169764757, -17.809403588995337, -4.476660246960819, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65066698026883E9, 0.0, 2022-04-22 17:36:20.268
3.0, 3.829657554626465, -2.539392069913447, -10.284724878147244, 2.086864175274968, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65066698026883E9, 0.0, 2022-04-22 17:36:20.268
4.0, -7.24792611412704, -15.068056921474636, -14.252758731134236, -4.0465717520564795, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802696283E9, 0.0, 2022-04-22 17:36:20.269
4.0, -6.320430925115943, 10.06407078076154, -14.51829162798822, 5.583670633845031, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802696283E9, 0.0, 2022-04-22 17:36:20.269
5.0, -3.61648325715214, 5.766925731673837, -13.25794534292072, 7.120769515633583, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802831726E9, 0.0, 2022-04-22 17:36:20.283
5.0, -3.709980756044388, 7.25166601408273, -7.65931510925293, -12.824116948060691, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802831726E9, 0.0, 2022-04-22 17:36:20.283
6.0, 0.6507425922900438, -2.9545209649950266, 3.8109580548480153, 9.574143886566162, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802988915E9, 0.0, 2022-04-22 17:36:20.298
6.0, 7.876229306682944, -4.057791451923549, 1.484740282408893, 12.816637148149312, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802988915E9, 0.0, 2022-04-22 17:36:20.298
7.0, 2.905902265571058, 4.81325124297291, -8.770065396092832, 13.931127334944904, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506669802996168E9, 0.0, 2022-04-22 17:36:20.299
