%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, 209.90000915527344, 224.87831115722656, -762.0850219726562, -21.803617477416992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561620789459E9, 2020-10-11 17:42:42.078
1.0, 341.0545654296875, 358.1010437011719, -649.7234497070312, -128.58523559570312, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561620923276E9, 2020-10-11 17:42:42.092
1.0, 405.47808837890625, 429.7051696777344, -602.08837890625, -50.22685623168945, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561620923276E9, 2020-10-11 17:42:42.092
2.0, 214.09243774414062, 230.94442749023438, -757.9187622070312, 26.310195922851562, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162108742E9, 2020-10-11 17:42:42.108
2.0, 281.50787353515625, 299.2948303222656, -697.2314453125, -111.00022888183594, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162108742E9, 2020-10-11 17:42:42.108
3.0, 415.91241455078125, 442.8172302246094, -582.8727416992188, -97.49171447753906, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621095335E9, 2020-10-11 17:42:42.109
3.0, 272.2628479003906, 295.214599609375, -714.9921875, 32.72786331176758, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621095335E9, 2020-10-11 17:42:42.109
4.0, 225.51036071777344, 252.89016723632812, -757.0548706054688, -69.85011291503906, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162121894E9, 2020-10-11 17:42:42.121
4.0, 392.2164001464844, 415.299072265625, -605.3607788085938, -120.36493682861328, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162121894E9, 2020-10-11 17:42:42.121
5.0, 347.03466796875, 370.1285400390625, -651.3652954101562, 4.140069484710693, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621374347E9, 2020-10-11 17:42:42.137
5.0, 203.64315795898438, 220.21839904785156, -774.4117431640625, -22.173866271972656, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621374347E9, 2020-10-11 17:42:42.137
6.0, 339.9550476074219, 365.9922180175781, -649.2410278320312, -126.70780944824219, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621384144E9, 2020-10-11 17:42:42.138
6.0, 403.256591796875, 430.24371337890625, -595.6370239257812, -44.16447830200195, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621384144E9, 2020-10-11 17:42:42.138
7.0, 223.1990966796875, 241.29647827148438, -763.2631225585938, 29.15999984741211, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162152253E9, 2020-10-11 17:42:42.152
7.0, 291.1717834472656, 310.9969787597656, -683.6742553710938, -95.25899505615234, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162152253E9, 2020-10-11 17:42:42.152
8.0, 420.3367004394531, 451.2207946777344, -571.06591796875, -92.0389404296875, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621675189E9, 2020-10-11 17:42:42.167
8.0, 269.3606872558594, 302.06610107421875, -707.8938598632812, 42.4067268371582, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621675189E9, 2020-10-11 17:42:42.167
9.0, 233.40528869628906, 253.40252685546875, -742.3046875, -62.80788040161133, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621682136E9, 2020-10-11 17:42:42.168
9.0, 396.6781005859375, 417.1353454589844, -608.9061889648438, -118.87645721435547, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621682136E9, 2020-10-11 17:42:42.168
10.0, 352.3827209472656, 371.8638610839844, -640.1942138671875, 9.75365924835205, 0.0, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621822681E9, 2020-10-11 17:42:42.182
10.0, 204.21910095214844, 224.45570373535156, -777.8711547851562, -16.75849151611328, 0.0, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621822681E9, 2020-10-11 17:42:42.182
11.0, 352.64453125, 367.8060607910156, -660.0867309570312, -116.56520080566406, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621974955E9, 2020-10-11 17:42:42.197
11.0, 404.8946533203125, 425.7408752441406, -609.2913818359375, -44.63570785522461, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621974955E9, 2020-10-11 17:42:42.197
12.0, 205.6888885498047, 222.62315368652344, -776.5958251953125, 27.693958282470703, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621982224E9, 2020-10-11 17:42:42.198
12.0, 276.915283203125, 298.23272705078125, -704.2811279296875, -107.62310028076172, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561621982224E9, 2020-10-11 17:42:42.198
13.0, 420.0935974121094, 438.8117980957031, -591.8822021484375, -96.85592651367188, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622122338E9, 2020-10-11 17:42:42.212
13.0, 257.8717041015625, 285.8050231933594, -727.8462524414062, 41.18751907348633, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622122338E9, 2020-10-11 17:42:42.212
14.0, 231.79339599609375, 250.91175842285156, -753.5094604492188, -58.162925720214844, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622274852E9, 2020-10-11 17:42:42.227
14.0, 384.3439025878906, 407.68463134765625, -611.1950073242188, -117.36553955078125, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622274852E9, 2020-10-11 17:42:42.227
15.0, 346.49237060546875, 361.47442626953125, -662.5550537109375, 9.31235122680664, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622283297E9, 2020-10-11 17:42:42.228
15.0, 209.73545837402344, 225.51783752441406, -782.0261840820312, -9.761138916015625, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622283297E9, 2020-10-11 17:42:42.228
16.0, 343.1077575683594, 353.9235534667969, -652.1656494140625, -112.2156982421875, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622417922E9, 2020-10-11 17:42:42.241
16.0, 405.34344482421875, 425.7820129394531, -607.6271362304688, -40.37969970703125, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622417922E9, 2020-10-11 17:42:42.241
17.0, 219.79205322265625, 237.86325073242188, -779.2511596679688, 38.01234436035156, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622574646E9, 2020-10-11 17:42:42.257
17.0, 293.7298583984375, 301.39666748046875, -716.7275390625, -93.95002746582031, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622574646E9, 2020-10-11 17:42:42.257
18.0, 419.0389709472656, 437.8768310546875, -602.3912963867188, -89.110595703125, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622582297E9, 2020-10-11 17:42:42.258
18.0, 280.9468994140625, 294.0178527832031, -724.779541015625, 54.767093658447266, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622582297E9, 2020-10-11 17:42:42.258
19.0, 235.0620574951172, 255.35101318359375, -745.603271484375, -50.06230163574219, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622720797E9, 2020-10-11 17:42:42.272
19.0, 398.0992736816406, 416.967041015625, -604.1453247070312, -110.11761474609375, 0.0, 0.01600000075995922, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622720797E9, 2020-10-11 17:42:42.272
20.0, 351.4888916015625, 371.7516784667969, -654.2599487304688, 15.95067310333252, 0.0, 0.01600000075995922, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622874944E9, 2020-10-11 17:42:42.287
20.0, 202.0163116455078, 218.14649963378906, -782.5385131835938, -8.115582466125488, 0.0, 0.01600000075995922, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622874944E9, 2020-10-11 17:42:42.287
21.0, 350.9353942871094, 356.3731994628906, -652.60693359375, -109.67256927490234, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622882195E9, 2020-10-11 17:42:42.288
21.0, 401.74566650390625, 421.5222473144531, -614.3701782226562, -34.96806335449219, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561622882195E9, 2020-10-11 17:42:42.288
22.0, 218.91317749023438, 231.8943634033203, -765.7014770507812, 37.32419967651367, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623019152E9, 2020-10-11 17:42:42.301
22.0, 287.6600036621094, 300.6972961425781, -705.7060546875, -95.1093978881836, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623019152E9, 2020-10-11 17:42:42.301
23.0, 427.1844482421875, 443.9429626464844, -585.95068359375, -77.326171875, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623348076E9, 2020-10-11 17:42:42.334
23.0, 277.03497314453125, 295.5175476074219, -714.8201904296875, 54.06025314331055, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623348076E9, 2020-10-11 17:42:42.334
24.0, 239.8154754638672, 254.8685760498047, -747.174072265625, -51.128173828125, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623356605E9, 2020-10-11 17:42:42.335
24.0, 388.5550231933594, 411.9144592285156, -608.2554321289062, -105.67835235595703, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623356605E9, 2020-10-11 17:42:42.335
25.0, 348.2725830078125, 376.1497802734375, -654.544189453125, 29.42179298400879, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623360853E9, 2020-10-11 17:42:42.336
25.0, 205.24009704589844, 230.6190643310547, -756.5537109375, 3.8520970344543457, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623360853E9, 2020-10-11 17:42:42.336
26.0, 348.2837829589844, 368.9766540527344, -641.1815185546875, -97.97042083740234, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623369815E9, 2020-10-11 17:42:42.336
26.0, 398.1815490722656, 430.11279296875, -607.48876953125, -25.954906463623047, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623369815E9, 2020-10-11 17:42:42.336
27.0, 214.53375244140625, 240.30166625976562, -757.5485229492188, 53.09162139892578, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162347265E9, 2020-10-11 17:42:42.347
27.0, 283.9799499511719, 304.1679382324219, -688.0723876953125, -88.25415802001953, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162347265E9, 2020-10-11 17:42:42.347
28.0, 419.9552307128906, 445.6707763671875, -587.9627685546875, -77.83853912353516, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162361849E9, 2020-10-11 17:42:42.361
28.0, 268.83709716796875, 294.8667907714844, -710.7362060546875, 56.13216018676758, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162361849E9, 2020-10-11 17:42:42.361
29.0, 229.82620239257812, 255.45199584960938, -749.80322265625, -52.87096405029297, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623778937E9, 2020-10-11 17:42:42.377
29.0, 393.6861877441406, 414.0611572265625, -613.427734375, -101.14185333251953, 0.0, 0.03200000151991844, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623778937E9, 2020-10-11 17:42:42.377
30.0, 345.5611572265625, 374.47430419921875, -657.1060180664062, 26.09328269958496, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623786683E9, 2020-10-11 17:42:42.378
30.0, 205.74497985839844, 227.79544067382812, -758.8275756835938, 6.234413146972656, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623786683E9, 2020-10-11 17:42:42.378
31.0, 340.4636535644531, 367.95941162109375, -644.4913330078125, -108.4197006225586, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623918178E9, 2020-10-11 17:42:42.391
31.0, 399.864501953125, 425.64361572265625, -602.8699951171875, -27.140453338623047, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561623918178E9, 2020-10-11 17:42:42.391
32.0, 208.67706298828125, 233.91390991210938, -765.5968017578125, 47.24615478515625, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162407926E9, 2020-10-11 17:42:42.407
32.0, 282.0426940917969, 304.8635559082031, -711.2373657226562, -89.74637603759766, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162407926E9, 2020-10-11 17:42:42.407
33.0, 427.29290771484375, 448.83099365234375, -582.39404296875, -76.80258178710938, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162408677E9, 2020-10-11 17:42:42.408
33.0, 271.53729248046875, 290.8052673339844, -717.8756713867188, 59.486846923828125, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162408677E9, 2020-10-11 17:42:42.408
34.0, 238.61122131347656, 250.3208465576172, -747.4956665039062, -46.707611083984375, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162421845E9, 2020-10-11 17:42:42.421
34.0, 391.48712158203125, 417.4308166503906, -608.5247192382812, -95.77883911132812, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456162421845E9, 2020-10-11 17:42:42.421
35.0, 348.0519104003906, 370.6259460449219, -657.1284790039062, 28.082908630371094, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561624375296E9, 2020-10-11 17:42:42.437
35.0, 211.1566162109375, 226.09751892089844, -778.1665649414062, 7.105809688568115, 0.0, 0.03200000151991844, 0.7680000066757202, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024561624375296E9, 2020-10-11 17:42:42.437
