%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, -258.03814697265625, -214.4159393310547, -1300.0584716796875, -132.74774169921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559117732604E9, 2020-10-11 17:38:31.773
1.0, -237.41258239746094, -201.64044189453125, -1288.1243896484375, -303.40313720703125, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559117866728E9, 2020-10-11 17:38:31.786
1.0, -53.581546783447266, 5.882862567901611, -1131.29541015625, -411.3067321777344, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559117866728E9, 2020-10-11 17:38:31.786
2.0, -189.73260498046875, -137.93124389648438, -1240.6090087890625, -654.7162475585938, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559118033924E9, 2020-10-11 17:38:31.803
2.0, -288.6305236816406, -243.41139221191406, -1308.742431640625, -659.144287109375, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559118033924E9, 2020-10-11 17:38:31.803
3.0, -115.80226135253906, -56.71184158325195, -1169.371337890625, -842.89306640625, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559118041873E9, 2020-10-11 17:38:31.804
3.0, -99.84037017822266, -36.7258186340332, -1159.9393310546875, -688.02001953125, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559118041873E9, 2020-10-11 17:38:31.804
4.0, -333.86834716796875, 206.9978485107422, -1349.492431640625, -506.07391357421875, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559118165064E9, 2020-10-11 17:38:31.816
4.0, -210.97149658203125, 336.940673828125, -1245.7886962890625, -695.2567749023438, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559118165064E9, 2020-10-11 17:38:31.816
5.0, -87.28926849365234, 476.13226318359375, -1141.1500244140625, -666.1939697265625, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024559118322191E9, 2020-10-11 17:38:31.832
