%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
3.0, 936.5233154296875, 952.1504516601562, -941.3683471679688, 695.232421875, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456012602444E9, 2020-10-11 17:40:12.602
4.0, 949.7064819335938, 980.2184448242188, -917.7770385742188, 916.7149047851562, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60245601260315E9, 2020-10-11 17:40:12.603
4.0, 1140.325439453125, 1167.6995849609375, -754.9530639648438, 843.9252319335938, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60245601260315E9, 2020-10-11 17:40:12.603
5.0, 1100.91064453125, 1107.797607421875, -829.1676025390625, 974.9264526367188, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126173463E9, 2020-10-11 17:40:12.617
5.0, 1019.5416259765625, 1024.2445068359375, -907.6680908203125, 1206.639404296875, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126173463E9, 2020-10-11 17:40:12.617
6.0, 1191.6368408203125, 1199.0399169921875, -763.6595458984375, 1034.34228515625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456012618085E9, 2020-10-11 17:40:12.618
6.0, 1267.6241455078125, 1254.02392578125, -727.6256103515625, 1187.210693359375, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456012618085E9, 2020-10-11 17:40:12.618
7.0, 1104.9384765625, 1077.5531005859375, -878.4744262695312, 1358.625244140625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60245601263198E9, 2020-10-11 17:40:12.631
7.0, 1229.36865234375, 1196.2313232421875, -763.2817993164062, 1292.4066162109375, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60245601263198E9, 2020-10-11 17:40:12.631
8.0, 1366.9521484375, 1346.638916015625, -632.9425659179688, 1506.1549072265625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456012647334E9, 2020-10-11 17:40:12.647
8.0, 1224.2301025390625, 1165.5716552734375, -822.3684692382812, 1339.5816650390625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.602456012647334E9, 2020-10-11 17:40:12.647
