%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, 376.4321594238281, 314.0057373046875, -792.8587646484375, 529.1434936523438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307086895E9, 2020-10-11 17:45:30.708
1.0, 386.11102294921875, 325.2478942871094, -740.2608642578125, 761.5165405273438, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307222054E9, 2020-10-11 17:45:30.722
1.0, 439.25872802734375, 382.288818359375, -675.8859252929688, 639.9959716796875, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307222054E9, 2020-10-11 17:45:30.722
2.0, 400.33758544921875, 331.3065185546875, -769.8845825195312, 413.6142272949219, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307389588E9, 2020-10-11 17:45:30.738
2.0, 370.9681701660156, 303.2909240722656, -790.8616943359375, 632.4563598632812, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307389588E9, 2020-10-11 17:45:30.738
3.0, 427.2237243652344, 373.7730712890625, -681.5256958007812, 485.6465759277344, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307397292E9, 2020-10-11 17:45:30.739
3.0, 423.8166809082031, 356.5321350097656, -731.88720703125, 661.3770141601562, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307397292E9, 2020-10-11 17:45:30.739
4.0, 368.413818359375, 296.2486877441406, -809.06005859375, 434.8306884765625, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307521796E9, 2020-10-11 17:45:30.752
4.0, 417.47381591796875, 352.0480041503906, -698.587158203125, 511.3658752441406, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307521796E9, 2020-10-11 17:45:30.752
5.0, 442.4151916503906, 379.7344970703125, -688.4482421875, 392.3865661621094, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307677248E9, 2020-10-11 17:45:30.767
5.0, 384.0652770996094, 313.86737060546875, -779.9673461914062, 538.9644775390625, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307677248E9, 2020-10-11 17:45:30.767
6.0, 385.09002685546875, 323.1498107910156, -746.783203125, 748.2137451171875, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307684324E9, 2020-10-11 17:45:30.768
6.0, 448.017578125, 386.95623779296875, -672.0263671875, 641.3087158203125, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024563307684324E9, 2020-10-11 17:45:30.768
