%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
4.0, -5.561231234110892, -10.673674473538995, -7.562077710404992, -9.727479784749448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953016236E9, 0.0, 2022-04-22 18:03:15.301
4.0, -10.909288170747459, 2.531912270002067, -5.24333973787725, -2.80866486672312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953016236E9, 0.0, 2022-04-22 18:03:15.301
5.0, 0.8900961894541979, 9.727479784749448, -2.0008464762941003, 10.84196997154504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.650668595315274E9, 0.0, 2022-04-22 18:03:15.315
5.0, -15.483185816556215, -10.236106178723276, -9.22259329073131, -2.864763366058469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.650668595315274E9, 0.0, 2022-04-22 18:03:15.315
6.0, -17.902901087887585, 6.346610224805772, -6.522385522723198, -11.563770662993193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953473296E9, 0.0, 2022-04-22 18:03:15.347
6.0, -7.412481712177396, 5.553751434199512, 3.665101956576109, 1.4735205825418234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953473296E9, 0.0, 2022-04-22 18:03:15.347
7.0, -0.5198460938408971, 7.932327806018293, 11.092543268576264, 6.604663321748376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.650668595348103E9, 0.0, 2022-04-22 18:03:15.348
7.0, -19.3801615703851, 8.388595600612462, 0.4226086949929595, -8.803724495694041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.650668595348103E9, 0.0, 2022-04-22 18:03:15.348
8.0, -25.77165059465915, 1.4323816830292344, -22.09906883817166, -14.596829527057707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953487928E9, 0.0, 2022-04-22 18:03:15.348
8.0, -10.501639075577259, 3.2873720610514283, -8.328757201321423, 6.0399384284392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953487928E9, 0.0, 2022-04-22 18:03:15.348
9.0, -25.917506692931056, -7.954767205752432, -12.566063851118088, -7.012312416918576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953495924E9, 0.0, 2022-04-22 18:03:15.349
9.0, -24.339268911629915, -7.517198910936713, -10.647495173849165, -12.162154655903578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953495924E9, 0.0, 2022-04-22 18:03:15.349
10.0, -2.81988456659019, -3.4893266586586833, -2.2327202735468745, 7.4274413120001554, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65066859536029E9, 0.0, 2022-04-22 18:03:15.360
10.0, 1.6231165807694197, 6.350350124761462, 5.325617536902428, 10.707333573140204, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65066859536029E9, 0.0, 2022-04-22 18:03:15.360
11.0, -4.787071943283081, 3.9306348534300923, -2.2775990730151534, -8.590550198219717, 0.0, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953752756E9, 0.0, 2022-04-22 18:03:15.375
11.0, -0.07105809915810823, -7.120769515633583, -2.7076875679194927, -5.284478637389839, 0.0, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953752756E9, 0.0, 2022-04-22 18:03:15.375
12.0, 13.149488244205713, 9.873335883021355, -0.17577529791742563, 9.540484786964953, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953910227E9, 0.0, 2022-04-22 18:03:15.391
12.0, 0.06357829924672842, -4.757152743637562, 0.29171219654381275, -7.610696409828961, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953910227E9, 0.0, 2022-04-22 18:03:15.391
13.0, 11.159861467778683, 0.5310657937079668, -0.2505732970312238, 6.754259319975972, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953916936E9, 0.0, 2022-04-22 18:03:15.391
13.0, 17.783224289305508, 4.704794144257903, -1.7652327790856361, 11.040184669196606, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685953916936E9, 0.0, 2022-04-22 18:03:15.391
14.0, 3.7735590552911162, -1.9896267764270306, -11.26083876658231, -1.3800230836495757, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954052787E9, 0.0, 2022-04-22 18:03:15.405
14.0, 1.5183993820101023, 7.031011916697025, -13.385101941414177, -6.772958819754422, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954052787E9, 0.0, 2022-04-22 18:03:15.405
15.0, 7.449880711734295, 1.6006771810352802, -12.031258157454431, 0.7031011916697025, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65066859542092E9, 0.0, 2022-04-22 18:03:15.420
15.0, 12.195813755504787, 7.965986905619502, -0.18325509782880545, 7.808911107480526, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65066859542092E9, 0.0, 2022-04-22 18:03:15.420
16.0, 10.172527879476547, 12.360369353555143, 8.82616389542818, 10.84570987150073, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954216444E9, 0.0, 2022-04-22 18:03:15.421
16.0, 19.570896468125284, 19.451219669543207, 9.708780284970999, 7.995906105265021, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954216444E9, 0.0, 2022-04-22 18:03:15.421
17.0, 23.628687920048833, 8.310057701542974, 8.48209309950471, 14.705286625772715, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.650668595435213E9, 0.0, 2022-04-22 18:03:15.435
17.0, 2.535652169957757, -11.163601367734373, 2.382316271774471, 4.01665255241096, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.650668595435213E9, 0.0, 2022-04-22 18:03:15.435
18.0, 9.802277783863246, 6.125956127420068, -4.274705649353564, 2.573051169514656, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954508936E9, 0.0, 2022-04-22 18:03:15.450
18.0, 25.887587493285537, 21.818576341494918, -3.418268559500575, 24.395367410965264, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954508936E9, 0.0, 2022-04-22 18:03:15.450
19.0, 24.08869561459869, 37.215744459070265, 5.262039237655699, 11.051404369063675, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954516468E9, 0.0, 2022-04-22 18:03:15.451
19.0, 20.58814925607294, 57.5458406182006, 9.203893790952861, 15.337329718284309, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954516468E9, 0.0, 2022-04-22 18:03:15.451
20.0, 26.1606001900509, 52.556814077310264, 4.256006149575114, 21.878414740785956, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.650668595465232E9, 0.0, 2022-04-22 18:03:15.465
20.0, 36.445325068198144, 74.05375902261585, 13.938607134856284, 31.75923042371869, 0.41600001975893974, 0.03200000151991844, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.650668595465232E9, 0.0, 2022-04-22 18:03:15.465
21.0, 20.345055758953094, 72.84577133692801, 0.5609849933534861, 11.833043459802866, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954809103E9, 0.0, 2022-04-22 18:03:15.480
21.0, 14.174220832064748, 64.9919814299792, -7.756552508100867, 18.396567882038653, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954809103E9, 0.0, 2022-04-22 18:03:15.480
22.0, 17.420453993603587, 71.34981135465205, -15.127895320765674, 29.103901455178857, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954816325E9, 0.0, 2022-04-22 18:03:15.481
22.0, 12.128495556302369, 76.53705259319395, -16.421900705434382, 13.441200440749526, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954816325E9, 0.0, 2022-04-22 18:03:15.481
23.0, 18.44518658146262, 82.53959202207625, -2.7525663673877716, 17.932820287533104, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954952295E9, 0.0, 2022-04-22 18:03:15.495
23.0, 30.338068440556526, 79.67482865601778, -7.528418610803783, 33.54690260253847, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685954952295E9, 0.0, 2022-04-22 18:03:15.495
24.0, 18.265671383589506, 72.14267014525831, -14.327556730248034, 10.632535574026406, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685955108883E9, 0.0, 2022-04-22 18:03:15.510
24.0, -2.4832935705780983, 57.740315415896475, -16.55279720388353, 4.932928041554987, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685955108883E9, 0.0, 2022-04-22 18:03:15.510
25.0, 22.1963062370196, 66.45802221260965, -10.426841076463461, 26.18303958978504, 0.41600001975893974, 0.04800000227987766, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6506685955116467E9, 0.0, 2022-04-22 18:03:15.511
