%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
2.0, -8.82242399547249, 4.3270642487332225, -1.7353135794401169, -8.530711798928678, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300142565E9, 0.0, 2022-03-23 20:25:30.014
2.0, 11.152381667867303, -1.0546517875045538, -7.027272016741335, 3.294851860962808, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300142565E9, 0.0, 2022-03-23 20:25:30.014
3.0, -6.073597528040409, 4.81325124297291, 5.377976136282086, -2.6852481681853533, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300284104E9, 0.0, 2022-03-23 20:25:30.028
3.0, -12.569803751073778, 3.0068795643746853, 2.898422465659678, -8.639168897643685, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300284104E9, 0.0, 2022-03-23 20:25:30.028
4.0, 13.912427835166454, 4.9703270411118865, 7.977206605486572, 6.649542121216655, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300436893E9, 0.0, 2022-03-23 20:25:30.043
4.0, -5.938961129635572, 2.655328968539834, -6.754259319975972, 0.1047171987593174, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300436893E9, 0.0, 2022-03-23 20:25:30.043
5.0, -23.916660216636956, -5.273258937522769, -10.595136574469507, -17.37183529417962, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300444355E9, 0.0, 2022-03-23 20:25:30.044
5.0, -7.487279711291194, -11.264578666538, -12.85403614770621, -14.858622523956, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300444355E9, 0.0, 2022-03-23 20:25:30.044
6.0, -10.325863777659833, -13.489819140173495, -19.28292417153716, -12.801677548326552, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648085130058708E9, 0.0, 2022-03-23 20:25:30.058
6.0, -24.97131200414151, -11.182300867512822, -15.778637913055718, -23.32949592359364, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648085130058708E9, 0.0, 2022-03-23 20:25:30.058
7.0, -20.259038059972227, -14.372435529716313, -21.3062100475654, -29.39561365172267, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300593884E9, 0.0, 2022-03-23 20:25:30.059
7.0, -2.3112581726163626, -10.85318967141211, -21.553043444640934, -1.4810003824532032, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300593884E9, 0.0, 2022-03-23 20:25:30.059
8.0, -18.50876488070935, -3.459407459013164, -11.167341267690063, -5.591150433756411, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300730202E9, 0.0, 2022-03-23 20:25:30.073
8.0, -25.188226201571524, -8.541931498795748, -12.07239705696702, -20.96961905155331, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300730202E9, 0.0, 2022-03-23 20:25:30.073
9.0, -3.496806458570063, -16.739792201668024, -21.867195040918887, -11.391735265031457, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300887854E9, 0.0, 2022-03-23 20:25:30.088
9.0, -25.846448593772948, -16.272304707206786, -28.359661363996565, -18.276891083456576, -0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300887854E9, 0.0, 2022-03-23 20:25:30.088
10.0, -28.94682565703988, -12.786717948503792, -11.451573664322495, -24.58984220866114, -0.49600002355873585, 0.0, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300895212E9, 0.0, 2022-03-23 20:25:30.089
10.0, -3.021839164197445, -13.239245843142271, -10.87936897110194, -11.747025760821998, -0.49600002355873585, 0.0, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851300895212E9, 0.0, 2022-03-23 20:25:30.089
11.0, -11.440353964455426, -11.122462468221784, -14.402354729361832, -13.762831836938858, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648085130103082E9, 0.0, 2022-03-23 20:25:30.103
11.0, -18.635921479202807, 1.6231165807694197, 3.1527356626465917, -9.218853390775621, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648085130103082E9, 0.0, 2022-03-23 20:25:30.103
12.0, -19.092189273796976, -12.652081550098956, -21.152874149382114, -17.786964189261198, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301350708E9, 0.0, 2022-03-23 20:25:30.135
12.0, 3.747379755601287, -4.738453243859112, -13.052250845357776, -10.127649080008268, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301350708E9, 0.0, 2022-03-23 20:25:30.135
13.0, -16.47425930481404, -8.86730279494077, -7.401262012310326, -14.996998822316527, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301357956E9, 0.0, 2022-03-23 20:25:30.135
13.0, -23.71096571907401, 0.5572450933977962, -12.831596747972071, -21.7886571418494, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301357956E9, 0.0, 2022-03-23 20:25:30.135
14.0, 5.366756436415017, 5.759445931762457, -16.661254302598536, -5.8566833306103945, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301365504E9, 0.0, 2022-03-23 20:25:30.136
14.0, -12.438907252624631, 7.318984213285148, -23.527710621245205, -19.036090774461627, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301365504E9, 0.0, 2022-03-23 20:25:30.136
15.0, -21.145394349470735, 19.032350874505937, -9.794797983951867, -22.91436702851206, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301372645E9, 0.0, 2022-03-23 20:25:30.137
15.0, 10.46050017606467, 32.720384712331, -3.4444478591904044, -7.793951507657766, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301372645E9, 0.0, 2022-03-23 20:25:30.137
16.0, 20.296437059529126, 48.098853330127895, 1.6418160805478692, 6.391489024274051, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301480248E9, 0.0, 2022-03-23 20:25:30.148
16.0, -0.20195459760725498, 49.329280415549874, -2.984440164640546, -5.882862630300224, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301480248E9, 0.0, 2022-03-23 20:25:30.148
17.0, 3.979253552854061, 54.497822154313326, -1.406202383339405, -6.83279721904546, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301631615E9, 0.0, 2022-03-23 20:25:30.163
17.0, 15.210173119790852, 44.79278176929802, -18.54616388026625, -9.054297792725265, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301631615E9, 0.0, 2022-03-23 20:25:30.163
18.0, -12.595983050763607, 43.240723287686706, -19.29414387140423, -27.634120772592723, -0.49600002355873585, 0.7520000357180834, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6480851301786902E9, 0.0, 2022-03-23 20:25:30.178
