%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
2.0, 0.44130819477140903, 0.8265178902074695, -1.7053943797945976, -0.40016929525882006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371330320337E9, 0.0, 2022-03-26 18:25:33.032
2.0, -0.6320430925115943, 0.8751365896314383, -1.451081182807684, 2.4758137706667185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371330320337E9, 0.0, 2022-03-26 18:25:33.032
3.0, 0.13463639840483665, -2.621669868938625, -12.207033455371857, -5.561231234110892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371330328076E9, 0.0, 2022-03-26 18:25:33.032
3.0, 0.17951519787311554, -4.514059246517718, -13.534697939641774, -4.8095113430172205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371330328076E9, 0.0, 2022-03-26 18:25:33.032
4.0, -0.9611542886123061, -9.121615991927683, -14.544470927678049, -11.556290863081813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371330335555E9, 0.0, 2022-03-26 18:25:33.033
4.0, -2.5169526701793075, -2.543131969869137, -12.375328953377903, -12.263131954707205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371330335555E9, 0.0, 2022-03-26 18:25:33.033
5.0, -0.07853789906948805, 2.288818772882223, -0.40390919521450996, 4.959107341244817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133045814E9, 0.0, 2022-03-26 18:25:33.045
5.0, 1.2154674855992198, -1.5931973811239004, 0.9761138884350657, 5.471473635174334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133045814E9, 0.0, 2022-03-26 18:25:33.045
6.0, 1.0621315874159336, 2.2252404736354947, 2.8872027657926083, 3.264932661317289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371330760465E9, 0.0, 2022-03-26 18:25:33.076
6.0, 2.053205075673759, 0.7853789906948805, -6.731819920241833, 3.459407459013164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371330760465E9, 0.0, 2022-03-26 18:25:33.076
7.0, 2.382316271774471, 1.6455559805035591, -3.062978063710034, 1.1331896865740418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331077793E9, 0.0, 2022-03-26 18:25:33.107
7.0, -2.056944975629449, 1.60815698094666, -4.656175444833934, -1.9148287773132324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331077793E9, 0.0, 2022-03-26 18:25:33.107
8.0, -7.150688715279102, 2.2289803735911846, -3.22005386184901, 6.7430396201089025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133108342E9, 0.0, 2022-03-26 18:25:33.108
8.0, -7.7864717077463865, -1.3949826834723353, -4.270965749397874, -5.710827232338488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133108342E9, 0.0, 2022-03-26 18:25:33.108
9.0, -3.066717963665724, 1.3875028835609555, -0.6731819920241833, -5.24333973787725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331234722E9, 0.0, 2022-03-26 18:25:33.123
9.0, 0.22439399734139442, 5.314397837035358, 4.270965749397874, -2.0756444754078984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331234722E9, 0.0, 2022-03-26 18:25:33.123
10.0, -4.84317044261843, -2.7263870676979423, -12.121015756390989, -2.8348441664129496, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331240704E9, 0.0, 2022-03-26 18:25:33.124
10.0, -3.8371373545378447, 2.4832935705780983, -2.3561369720846415, 3.414528659544885, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331240704E9, 0.0, 2022-03-26 18:25:33.124
11.0, -6.915075018070638, 5.542531734332442, -6.200754126533866, -3.347210460342467, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133124894E9, 0.0, 2022-03-26 18:25:33.124
11.0, -2.7189072677865624, 3.904455553740263, -1.1182300867512822, 2.9919199645519257, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133124894E9, 0.0, 2022-03-26 18:25:33.124
12.0, -2.2775990730151534, 1.8063716785982251, -6.6607618210837245, 5.422854935750365, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133125566E9, 0.0, 2022-03-26 18:25:33.125
12.0, -14.634228526614606, -3.6351827569305897, -14.551950727589428, -14.955859922803938, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133125566E9, 0.0, 2022-03-26 18:25:33.125
13.0, -6.83653711900115, 3.5529049579054117, -2.692727968096733, -0.044878799468278885, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331362753E9, 0.0, 2022-03-26 18:25:33.136
13.0, -6.118476327508688, -0.7517198910936713, -6.757999219931662, 3.186394762247801, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331362753E9, 0.0, 2022-03-26 18:25:33.136
14.0, -6.350350124761462, 1.61189688090235, -14.1181223327294, 0.5796844931319356, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331370249E9, 0.0, 2022-03-26 18:25:33.137
14.0, -4.02787225227803, -4.7309734439477324, -15.494405516423285, 0.845217389985919, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331370249E9, 0.0, 2022-03-26 18:25:33.137
15.0, -2.3037783727049828, -2.741346667520702, 2.2402000734582543, 10.707333573140204, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331513073E9, 0.0, 2022-03-26 18:25:33.151
15.0, -1.3875028835609555, 0.2505732970312238, 9.865856083109975, 13.467379740439355, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331513073E9, 0.0, 2022-03-26 18:25:33.151
16.0, -3.949334353208542, -2.1990611739456654, 13.242985743097961, 0.8751365896314383, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331520076E9, 0.0, 2022-03-26 18:25:33.152
16.0, -3.010619464330375, -8.579330498352647, 3.4033089596778154, 10.774651772342622, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6483371331520076E9, 0.0, 2022-03-26 18:25:33.152
17.0, -0.4712273944169283, -0.07853789906948805, 17.020284698344767, 12.379068853333592, 0.0, 0.4480000212788582, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.648337133181946E9, 0.0, 2022-03-26 18:25:33.181
